vdc,ward,parcel_id,Landuse
इटियाही,2,403,आवासिय क्षेत्र
इटियाही,2,415,आवासिय क्षेत्र
इटियाही,2,416,आवासिय क्षेत्र
इटियाही,2,450,आवासिय क्षेत्र
इटियाही,2,469,आवासिय क्षेत्र
इटियाही,2,470,आवासिय क्षेत्र
इटियाही,2,471,आवासिय क्षेत्र
इटियाही,2,472,आवासिय क्षेत्र
इटियाही,2,477,आवासिय क्षेत्र
इटियाही,2,478,आवासिय क्षेत्र
इटियाही,2,514,आवासिय क्षेत्र
इटियाही,2,515,आवासिय क्षेत्र
इटियाही,2,522,आवासिय क्षेत्र
इटियाही,2,555,आवासिय क्षेत्र
इटियाही,2,556,आवासिय क्षेत्र
इटियाही,2,557,आवासिय क्षेत्र
इटियाही,2,558,आवासिय क्षेत्र
इटियाही,2,559,आवासिय क्षेत्र
इटियाही,2,566,आवासिय क्षेत्र
इटियाही,2,567,आवासिय क्षेत्र
इटियाही,2,638,आवासिय क्षेत्र
इटियाही,2,639,आवासिय क्षेत्र
इटियाही,2,640,आवासिय क्षेत्र
इटियाही,2,641,आवासिय क्षेत्र
इटियाही,2,642,आवासिय क्षेत्र
इटियाही,2,643,आवासिय क्षेत्र
इटियाही,2,718,आवासिय क्षेत्र
इटियाही,2,751,आवासिय क्षेत्र
इटियाही,2,752,आवासिय क्षेत्र
इटियाही,2,775,आवासिय क्षेत्र
इटियाही,2,827,आवासिय क्षेत्र
इटियाही,2,844,आवासिय क्षेत्र
इटियाही,2,853,आवासिय क्षेत्र
इटियाही,2,854,आवासिय क्षेत्र
इटियाही,2,855,आवासिय क्षेत्र
इटियाही,2,897,आवासिय क्षेत्र
इटियाही,2,898,आवासिय क्षेत्र
इटियाही,2,899,आवासिय क्षेत्र
इटियाही,2,900,आवासिय क्षेत्र
इटियाही,2,971,व्यावसायिक क्षेत्र
इटियाही,2,973,व्यावसायिक क्षेत्र
इटियाही,2,974,व्यावसायिक क्षेत्र
इटियाही,2,975,आवासिय क्षेत्र
इटियाही,2,976,आवासिय क्षेत्र
इटियाही,2,980,आवासिय क्षेत्र
इटियाही,2,981,आवासिय क्षेत्र
इटियाही,2,982,आवासिय क्षेत्र
इटियाही,2,1178,आवासिय क्षेत्र
